,SELECTION_Decision,COT_Decision
eb10edd1-def9-4033-b98b-0a339f8ef251,INCLUDE,INCLUDE
eb1427d6-5393-4358-b609-4827b7148483,EXCLUDE,EXCLUDE
eb161e31-cd42-43e5-8eea-bbd936b7331e,INCLUDE,INCLUDE
eb17f6ba-8a88-4e66-8f00-a57ded639d6e,EXCLUDE,EXCLUDE
eb25bca5-cc05-490a-92bc-4fad1d616294,INCLUDE,INCLUDE
eb270b7e-de43-4fcc-9921-9c4354914a4a,EXCLUDE,EXCLUDE
eb2bb1bc-bbd3-45a6-bc73-bafc692a73d6,EXCLUDE,EXCLUDE
eb2f736f-b2eb-4feb-a258-aa9ef97c5ccc,EXCLUDE,EXCLUDE
eb3333e9-7fdf-40bd-a39a-03b814b0b793,EXCLUDE,EXCLUDE
eb38967c-2fa6-45d9-9648-693d1660ff27,INCLUDE,INCLUDE
eb3b7a96-e02a-44a9-8de2-b992c6629df6,INCLUDE,INCLUDE
eb566044-7d4a-4b3b-8eff-1fbb3d9a9961,INCLUDE,EXCLUDE
eb747bb7-a779-4708-9760-6e3187e5e1d0,EXCLUDE,EXCLUDE
eb82aacf-a6ac-4b45-876e-e2dc114999fb,EXCLUDE,EXCLUDE
eb88e164-4006-4337-8fd4-e2f3d52f334f,EXCLUDE,EXCLUDE
eba876fd-117a-47c4-891e-fc7c783bd609,INCLUDE,INCLUDE
ebb5736d-fe29-4edf-abf1-0c28fedf3532,EXCLUDE,EXCLUDE
ebbe13f0-d2ce-4971-ba31-08eb96572fe9,INCLUDE,INCLUDE
ebc52b87-8759-41f2-b273-ee265292e656,EXCLUDE,EXCLUDE
ebce6b72-475d-4057-adba-6ded8d50a052,INCLUDE,INCLUDE
ebd2b0c0-2b37-430e-a8ff-5d2bd7a4627e,EXCLUDE,EXCLUDE
ebd624d5-1d9c-4193-8d67-16fdc6188c44,INCLUDE,EXCLUDE
ebda6d44-9fd3-4a7b-89f1-a93807c073e8,EXCLUDE,EXCLUDE
ebe8abab-6357-4882-86d8-7820595a9d62,INCLUDE,INCLUDE
ebf4f7ee-dfe9-4c14-be5c-6931d5be780b,EXCLUDE,EXCLUDE
ebffedac-e690-4721-bfb4-b954a091268b,EXCLUDE,EXCLUDE
ec0d80ea-20e7-4274-af0f-f6385150ad03,EXCLUDE,EXCLUDE
ec124513-e7ed-445b-af64-edae2201780d,EXCLUDE,EXCLUDE
ec12b877-6db1-459a-99f3-e7299084050e,EXCLUDE,EXCLUDE
ec165a8b-1e5a-460a-bb20-8cdbfc60fa42,EXCLUDE,EXCLUDE
ec171f3b-77b0-4cfe-84b4-2bdbb9216509,EXCLUDE,INCLUDE
ec1b5d25-4e07-4e5a-90b9-b39fa67187b5,EXCLUDE,INCLUDE
ec1e7591-06db-4ef6-aa99-49848e4bdc03,EXCLUDE,EXCLUDE
ec325e18-81fd-4092-b6f5-6feecd6721dd,EXCLUDE,EXCLUDE
ec422ce7-305f-474e-92f4-4f024f30fe50,EXCLUDE,EXCLUDE
ec4493a3-9f1b-4738-8cbc-98bd2d337da8,EXCLUDE,EXCLUDE
ec590e6b-7bc5-46e4-8ebb-b04db705c42b,EXCLUDE,EXCLUDE
ec60f47f-649b-4b04-ab89-889df7164d61,EXCLUDE,EXCLUDE
ec66d8a2-4365-4ead-a7ff-a320ffdbf0b4,INCLUDE,INCLUDE
ec6b1884-8eb5-4e4b-8ac5-e94f97fc68be,INCLUDE,INCLUDE
ec6e3d80-4279-47b5-b288-af6d6d1f8983,EXCLUDE,EXCLUDE
ec745caf-b859-474f-aaf3-f66bdeceeb0d,EXCLUDE,EXCLUDE
ec802991-5dd3-4b20-8b0b-5f44999a621a,EXCLUDE,INCLUDE
ec8b9045-b518-4d58-a70e-69a308c781da,INCLUDE,INCLUDE
ec94d45c-e4fd-464b-b00c-839384469432,INCLUDE,INCLUDE
eca5ec5f-96b3-49e0-af3e-813c17447929,INCLUDE,EXCLUDE
eca899a5-b6ab-402f-991f-5536553ee190,EXCLUDE,EXCLUDE
ecab6c94-dd53-436a-ab5f-170e67f300a3,INCLUDE,INCLUDE
ecb42863-058a-4c4a-99cd-31e4b104cc25,EXCLUDE,EXCLUDE
ecb57839-d927-4138-b094-ea9465443bdb,INCLUDE,EXCLUDE
ecb73c6c-2bfd-447f-96cb-181437798bac,INCLUDE,INCLUDE
ecbf4e92-9945-4d7e-93ab-38cd37fc2882,EXCLUDE,EXCLUDE
ecc250a6-17ca-43da-be3e-9622abae3181,EXCLUDE,EXCLUDE
ecd3805a-bf1e-4134-8018-bd332339836b,EXCLUDE,EXCLUDE
ecd85176-fcd7-43b3-9703-9b83d40fa1d6,INCLUDE,INCLUDE
ecdcd026-dde6-4824-ad11-f392bdc16998,EXCLUDE,EXCLUDE
ece4cb2c-0acb-4c75-9a27-6d35ac6f2e44,INCLUDE,INCLUDE
ece85663-e6e5-4235-bf43-6fcde09b88b0,EXCLUDE,EXCLUDE
ece9fe42-c258-43c1-8bf0-10abcc67cc9b,INCLUDE,INCLUDE
ecf350b1-737a-4269-a6fa-5ab46e34d2aa,INCLUDE,INCLUDE
ecfdfc60-5411-42e9-a522-8de101d05e0a,EXCLUDE,EXCLUDE
ed0216cf-42f2-4342-88ef-062ceeae4432,EXCLUDE,EXCLUDE
ed0c692b-f8a0-4797-8a64-42b4050de27b,INCLUDE,INCLUDE
ed344306-67a0-41aa-b2e3-360b64356d43,EXCLUDE,EXCLUDE
ed3c07ca-d34e-411d-9875-76ff3cccbbf6,EXCLUDE,EXCLUDE
ed46310c-6ab9-4fd2-bae6-59fe9fd3e6af,EXCLUDE,INCLUDE
ed4f0026-9819-438a-985b-9cd805d36a15,EXCLUDE,EXCLUDE
ed544aec-5967-4514-a345-a1b9af5ee868,EXCLUDE,EXCLUDE
ed5bebdc-29b7-42e0-af94-901501307917,EXCLUDE,EXCLUDE
ed632ca8-2b22-4707-b499-3f256d3c5e44,EXCLUDE,EXCLUDE
ed75c18a-aa73-43ce-9b45-b1a1bb2dfd10,EXCLUDE,EXCLUDE
ed7a1f0a-16e5-40c1-afd3-1be880461775,INCLUDE,INCLUDE
ed7f6691-4efd-4114-bbfe-a15db5198ccd,INCLUDE,INCLUDE
ed802782-3218-4bae-8ac7-8841501f56bd,EXCLUDE,EXCLUDE
ed825907-fdce-4dac-913f-927e44edd682,EXCLUDE,INCLUDE
ed82c315-4155-4be1-9450-439b036d2ae7,INCLUDE,INCLUDE
ed8c0596-c8cd-49eb-bf0a-4acaa3f96ab4,EXCLUDE,INCLUDE
ed98acd2-9809-49b3-b7c7-cca531a5ae08,EXCLUDE,EXCLUDE
ed9939dc-4aec-4435-a8e4-7d4d8a957548,EXCLUDE,EXCLUDE
ed9e11f7-da43-4b48-aafe-997054e00c2b,EXCLUDE,EXCLUDE
eda82ccf-ca59-4d87-a86c-7cd23c6d91fe,EXCLUDE,EXCLUDE
edb0d139-61de-46ec-9d72-363a7fb1da40,EXCLUDE,INCLUDE
edb330b9-894d-414d-8b75-ba5e9e30d0e7,EXCLUDE,EXCLUDE
edbd067b-9dd2-4aaf-90c2-b934173ba351,EXCLUDE,EXCLUDE
edc624ae-8acc-4996-9c0e-3beff0b63a77,INCLUDE,INCLUDE
edd27c9c-8cb6-41a1-9c05-5e9966ad84b4,EXCLUDE,EXCLUDE
ede06725-949d-4ef4-a1c0-8a24581d7f11,EXCLUDE,EXCLUDE
edf7240a-8570-4ef2-bf05-f058f0e3d2b9,INCLUDE,INCLUDE
edfa09a0-d150-4fa4-8dd1-efae75f48b3b,INCLUDE,INCLUDE
edfa3fb7-8e9a-4fe0-98d8-86094b7b87fb,EXCLUDE,EXCLUDE
ee0e5731-4a1a-4a86-90b8-2ad240212c1a,EXCLUDE,EXCLUDE
ee12c096-daf5-493a-a2b2-a77320e8e1b3,EXCLUDE,EXCLUDE
ee1e60bc-ebef-4794-832b-d75778125e33,INCLUDE,INCLUDE
ee27b974-c286-4707-87fc-8f363dfa88cb,EXCLUDE,EXCLUDE
ee2875db-f2a9-4cee-b426-e6be33371c62,EXCLUDE,EXCLUDE
ee2a8ae1-99bc-4eb9-be4d-9811c03ccfc9,EXCLUDE,EXCLUDE
ee2c9b29-56df-4755-ab5c-737b8a1fd00d,INCLUDE,INCLUDE
ee2f72ee-f8d8-44e9-9af4-08e5ea42edd9,EXCLUDE,EXCLUDE
ee370c51-55bf-4792-9125-6794f092d347,EXCLUDE,EXCLUDE
ee4e7372-b556-448d-8858-af5b2c04a802,EXCLUDE,EXCLUDE
ee6139bc-1e77-4f88-a5f0-0d65d531cf07,INCLUDE,EXCLUDE
ee66877a-5bb9-4730-9f46-75996c577168,INCLUDE,INCLUDE
ee6ac453-d181-45dd-8a98-bee07e0de1eb,EXCLUDE,EXCLUDE
ee702090-08c3-4201-bf03-23a90ab56415,EXCLUDE,EXCLUDE
ee7d66ee-5d40-455d-89d1-329e4e95169c,EXCLUDE,EXCLUDE
ee9b09a9-057d-4ea9-8186-69b37068f960,EXCLUDE,EXCLUDE
ee9e8d3f-a6cc-45ea-a538-2442d3fc9fdf,EXCLUDE,EXCLUDE
eea00a42-a1b3-42c0-810e-b9638ee2ec8f,EXCLUDE,EXCLUDE
eea2fc49-7aae-4732-99af-496d5f1722cb,INCLUDE,INCLUDE
eea66481-8f3b-43eb-9403-b535a7916b9b,EXCLUDE,EXCLUDE
eea7fba6-03cf-4430-bdc7-9597a6db40ed,EXCLUDE,EXCLUDE
eeac417e-2b1d-4d02-95dd-ac298cadfcd1,EXCLUDE,INCLUDE
eeb4c7d3-f897-410f-bae0-c241ae8c0eec,INCLUDE,INCLUDE
eedb632a-2e15-43ca-89af-8139b0d709bb,EXCLUDE,EXCLUDE
eee431bb-8974-4d90-a4d2-931a88914652,EXCLUDE,EXCLUDE
eee97498-4a4e-4eae-8afd-2eba28e4c7b4,INCLUDE,INCLUDE
eeecb24b-a240-4415-8232-ed40e8b58da7,EXCLUDE,EXCLUDE
eef2304d-5584-4770-9e3e-dac7659814db,EXCLUDE,EXCLUDE
eef2b8cc-69b9-4347-bab7-9820cd756376,EXCLUDE,EXCLUDE
eef5138c-379a-4cb0-a025-96d4a77407b5,INCLUDE,INCLUDE
eefda75c-5525-4abf-937b-c27e4939017f,EXCLUDE,EXCLUDE
eefedbb7-945a-4ab5-b850-93e723cf24aa,EXCLUDE,EXCLUDE
ef15c33c-7bbb-4732-9c76-bfcebb31e1ac,EXCLUDE,EXCLUDE
ef17b090-c217-4c92-bd5d-6cef70cde0c9,EXCLUDE,EXCLUDE
ef2032a4-dbf6-4056-84fc-6d7a53faa1dc,EXCLUDE,EXCLUDE
ef234e2c-6a66-4429-ba93-2e7d2aee1298,EXCLUDE,EXCLUDE
ef23934f-f5a1-4588-a945-74f4d4c56c08,EXCLUDE,EXCLUDE
ef25c12c-0508-4d9d-b631-2e64dda96c9e,EXCLUDE,EXCLUDE
ef2d8698-23e8-4a2c-8e98-3624a2975650,INCLUDE,INCLUDE
ef2e284f-7832-481e-9e13-5e5b504a91b9,EXCLUDE,EXCLUDE
ef2ff17d-fef8-4bad-909c-3a11109afddc,INCLUDE,INCLUDE
ef6211e0-970d-4adb-bd4d-b1d8f47fbc99,EXCLUDE,EXCLUDE
ef70b711-220a-4105-bd30-73200cb6918b,INCLUDE,INCLUDE
ef7a810a-02ea-4456-b52a-d5ecd0d8f6fc,EXCLUDE,EXCLUDE
ef7c866a-f0d1-47ef-a8f1-098ffacbe617,EXCLUDE,INCLUDE
ef813784-3780-48c6-90fe-09bc342baea6,INCLUDE,EXCLUDE
ef813899-1d2a-4617-88d6-e84929bebbd0,INCLUDE,INCLUDE
ef82d32a-27db-4e69-80a3-4562024980bb,EXCLUDE,EXCLUDE
ef985f2a-b5a4-4988-9d71-d59e340989bd,INCLUDE,INCLUDE
ef9f50f2-373e-4c2d-a29e-23d07fec06ba,EXCLUDE,EXCLUDE
efa1f0ec-b69b-488e-b181-855902c26cda,EXCLUDE,EXCLUDE
efae7b48-0354-4e7d-87e6-481144237e05,EXCLUDE,EXCLUDE
efb6297e-7803-49b7-a068-6b875b20bca7,EXCLUDE,EXCLUDE
efcfab6e-26df-4b0a-bc35-a85341e43085,EXCLUDE,EXCLUDE
efea750b-02d5-48d2-baea-230017ea4e0d,INCLUDE,INCLUDE
effd613b-aa3d-44a2-b4b4-4684811cec16,EXCLUDE,EXCLUDE
f013bb66-8f7c-446d-8ec7-61fe8cb5e2da,INCLUDE,INCLUDE
f01c0a66-df85-49b8-91a8-340ba2ba56ea,EXCLUDE,EXCLUDE
f02651c5-40d4-4ec1-abff-47ebe64154c9,INCLUDE,INCLUDE
f02904e2-0c04-4557-add7-c682ce3308de,EXCLUDE,EXCLUDE
f036926b-cd7c-40c6-b282-0698053f1ca6,EXCLUDE,EXCLUDE
f0403c04-9b0f-47d3-a23b-6ff4aac0988c,INCLUDE,INCLUDE
f05260b0-1450-41d7-9547-e6500f94016d,INCLUDE,INCLUDE
f0665413-8fd5-4f07-b246-d1a2c1d93246,EXCLUDE,EXCLUDE
f06e672e-a868-4f2e-af05-c217f8f7fe82,EXCLUDE,EXCLUDE
f07bfa52-7230-4580-bef6-ded599ee353c,EXCLUDE,EXCLUDE
f089180c-2659-4119-966a-c8589372d39a,EXCLUDE,EXCLUDE
f0892194-0365-46db-9e32-c7a468abc47f,EXCLUDE,EXCLUDE
f08ea3a4-35c1-4271-b3e2-39b67092a178,EXCLUDE,EXCLUDE
f09213be-47a1-4317-bb1b-8a069089f13b,EXCLUDE,EXCLUDE
f09e875e-43db-4dfd-8663-06f7c152119f,INCLUDE,INCLUDE
f0a79389-f049-4b09-b5d8-85f5af46ee1e,EXCLUDE,EXCLUDE
f0aa0535-eff0-4153-9b34-f1063cfd5957,INCLUDE,EXCLUDE
f0c0dd6b-1380-4a57-83dd-2a5844b7540f,EXCLUDE,EXCLUDE
f0c13a5a-6f01-4f68-8e7c-d9d15e38d64a,INCLUDE,INCLUDE
f0c6696c-0527-4c4a-8006-acf6cfe74a31,INCLUDE,INCLUDE
f0c81b8f-26cd-4345-a0a8-cc7e2b11025a,INCLUDE,EXCLUDE
f0c8c03f-722b-4e6f-9239-c1b7235aa9de,INCLUDE,EXCLUDE
f0c9134e-1c5e-4d0d-a262-5f9d671a3b84,EXCLUDE,EXCLUDE
f0d4ec13-c9d0-4c3e-998c-165a34f605f0,INCLUDE,INCLUDE
f0dd6c73-c89c-4704-8576-b0484aff9db7,EXCLUDE,EXCLUDE
f0e0d7dc-9c5e-42fc-bfec-daaa44d710d6,EXCLUDE,EXCLUDE
f0e761ec-1c53-4ae6-88f4-1f1eb1265cb1,EXCLUDE,EXCLUDE
f0e78c6e-084e-44cd-ae5a-f191fcf73eae,EXCLUDE,EXCLUDE
f0ea2455-4bfc-4551-9939-24fc84f76738,INCLUDE,INCLUDE
f10944c2-2ebf-4f3b-acce-ff69ddfc3e29,EXCLUDE,EXCLUDE
f10c4373-ba14-4ac1-83e8-c2b6c6b93690,EXCLUDE,EXCLUDE
f1151ac3-3d8a-4713-a9c2-b6c2411b064b,EXCLUDE,EXCLUDE
f11e6f33-ab0c-4682-97a1-deb36adf7806,EXCLUDE,EXCLUDE
f11ff435-6531-4bdc-bce8-fe0c23a118bf,EXCLUDE,EXCLUDE
f12b5557-8b20-4ca4-845b-6dfe0b0a4089,INCLUDE,EXCLUDE
f12f7c8f-d0b1-405e-9b7a-52729838bfc4,INCLUDE,INCLUDE
f12f9628-e442-4f35-be4a-928f9049e70f,EXCLUDE,EXCLUDE
f141801f-8303-495e-b283-f7c8fcd6c367,INCLUDE,EXCLUDE
f15172f3-a924-4230-a732-7c4db69e7f99,EXCLUDE,EXCLUDE
f15e1c87-426b-4ed0-a4f7-dc25a039a79a,INCLUDE,INCLUDE
f161db91-d814-44b3-bb13-0ee3c6603027,INCLUDE,INCLUDE
f1620a1d-0a1c-473b-9acb-142e529064f6,INCLUDE,INCLUDE
f16a410e-038c-46b9-9e7f-d6f46cd84b11,EXCLUDE,EXCLUDE
f16bde5e-3a47-4e13-80ec-e7c298f8ed20,INCLUDE,INCLUDE
f16c11eb-5b30-486e-abc7-2de920f46eba,INCLUDE,INCLUDE
f16fedaa-a49d-40b9-a5ed-6c821983dac2,INCLUDE,INCLUDE
f19126ff-ad81-4d9f-88d5-39a0d2ea67ea,EXCLUDE,EXCLUDE
f1a25726-44f9-4b89-b39e-83f9ccec63b7,EXCLUDE,INCLUDE
f1a4bf00-a0ae-4c2b-9bd0-452f946a7099,EXCLUDE,EXCLUDE
f1c717c8-f869-4bcf-b080-79f1b9524f80,EXCLUDE,EXCLUDE
f1c79946-7b9f-476c-9640-d645c4f24567,EXCLUDE,EXCLUDE
f1d27a95-908b-43f9-8669-7b69d7360263,INCLUDE,INCLUDE
f1d58280-ccca-42cf-9f87-0fa6fd878472,EXCLUDE,INCLUDE
f1db54c9-b533-4f3c-8e54-7bffe21ea8a2,EXCLUDE,EXCLUDE
f1e2a878-2f1a-414f-a828-c822b6c048d3,EXCLUDE,EXCLUDE
f1e572d1-bbba-4417-b4f5-955572c566d3,EXCLUDE,EXCLUDE
f1e6d3f6-d57f-4245-8ebd-2968dea493d3,EXCLUDE,EXCLUDE
f206d158-34fe-481c-a4a3-7b15f214c2d5,EXCLUDE,EXCLUDE
f218c8ea-e8d4-478d-89a8-b12955cee14a,INCLUDE,INCLUDE
f21d2b68-c670-49a6-a9c2-314b2e6545cd,EXCLUDE,EXCLUDE
f22c18fd-31b3-4dbf-9782-0c5ffc61e4a8,EXCLUDE,EXCLUDE
f238c263-cff6-4f25-8e4e-d7de8f268898,INCLUDE,INCLUDE
f23a6f65-0a56-43b8-984f-7323382cac4e,EXCLUDE,EXCLUDE
f252bff3-4aa4-4464-b986-eb94fe8d1cc0,INCLUDE,INCLUDE
f25c8dc4-aa3e-4acd-9ce2-1807ca1bfed2,INCLUDE,EXCLUDE
f26b325d-8c8f-4110-acda-74ef1054b7fa,EXCLUDE,EXCLUDE
f28de533-e38f-4941-a22e-37b20a78fc1b,EXCLUDE,EXCLUDE
f29bdd5c-f57e-4247-81c3-6c0d9d8bff2c,INCLUDE,INCLUDE
f2a65df7-ffb4-4cc7-aa11-9fd46a41203c,EXCLUDE,EXCLUDE
f2aa6346-313d-40b1-8ea4-552511d846c9,EXCLUDE,EXCLUDE
f2aa9b0d-c7fa-4f41-b25e-3e078b9ce38b,EXCLUDE,EXCLUDE
f2b2ccf4-0977-4f7f-8982-10e431806ae5,EXCLUDE,EXCLUDE
f2c3cdf4-cea4-437a-8a77-59d9e412eb9a,EXCLUDE,EXCLUDE
f2ccb5e4-0397-4117-b612-4534489203a6,INCLUDE,INCLUDE
f2cd40fd-f638-48b0-ab3c-eb217bad0c9b,EXCLUDE,EXCLUDE
f2ce0810-d357-4289-bfce-ab4d7946435a,EXCLUDE,INCLUDE
f2ea319d-0470-4594-8a09-4feea2ff8026,INCLUDE,EXCLUDE
f2ec5c52-fd21-4684-a844-6b04d8d6526f,EXCLUDE,EXCLUDE
f2f13aac-a0da-4c70-b2db-470d590bfce7,EXCLUDE,EXCLUDE
f2f3cd29-e349-4881-9df9-eb469397eca1,EXCLUDE,EXCLUDE
f3015f2a-2eb1-45f0-9303-b233700fbdef,EXCLUDE,EXCLUDE
f307482b-9845-4f33-9bda-372950b27c4b,EXCLUDE,EXCLUDE
f31207bc-a0eb-4c44-a5b5-dae8f2dd6a7a,EXCLUDE,EXCLUDE
f31518fe-9865-44c7-8eea-ef79f8cbcf58,EXCLUDE,EXCLUDE
f32907b1-d512-4fd5-86a8-926337ab5313,INCLUDE,EXCLUDE
f3311ebe-c2af-4550-b616-985aadbbfa49,EXCLUDE,EXCLUDE
f33b62a5-9f9e-45b6-b7c9-bcce55c2fe90,EXCLUDE,EXCLUDE
f34ae682-ab8c-4bae-a54c-4ca6ae1723ef,EXCLUDE,EXCLUDE
f3546558-27cf-4d9d-b55a-bc8cdc5df800,EXCLUDE,EXCLUDE
f3715488-f784-4973-97d5-2652eb2b1265,INCLUDE,INCLUDE
f3779f8e-9be2-4c43-b3fa-4d77b7126b5c,INCLUDE,INCLUDE
f37a06a1-67af-400f-bd50-7f5bf727d42c,INCLUDE,INCLUDE
f37b3e63-c254-4054-a61c-d2f7cff1ad08,EXCLUDE,EXCLUDE
f38a3275-98b1-418f-b728-f9510cb32074,EXCLUDE,EXCLUDE
f38b2ee5-0cc7-4482-bac1-47f626958d35,EXCLUDE,EXCLUDE
f38baf6a-bc63-49ae-b4fc-448fc90e331d,INCLUDE,INCLUDE
f38c1c82-9a73-4a00-b83d-231449567c4a,EXCLUDE,EXCLUDE
f39cc800-3e40-4fdb-89fb-f656cc7343dd,INCLUDE,INCLUDE
f3a0de50-af06-45de-b978-a974c2b08ace,EXCLUDE,EXCLUDE
f3a28387-3608-4d57-bf67-90d4c7bfb5cd,EXCLUDE,EXCLUDE
f3be8241-e054-41b9-bfe4-37a16068ae41,INCLUDE,INCLUDE
f3d0764a-febb-4ee1-b6e9-f844c9bac42a,EXCLUDE,EXCLUDE
f3d57d3e-e492-4d41-b461-6c66e9db796e,EXCLUDE,EXCLUDE
f3df6bc6-6c96-44cb-b651-cd0b908f73c7,EXCLUDE,EXCLUDE
f3f773be-31c0-4c61-a0e3-220a64181476,EXCLUDE,EXCLUDE
f3fc589c-bb06-43c7-bb2c-c6941cd00cdd,INCLUDE,INCLUDE
f3fcae92-d098-4b1c-b6c5-342080b891ab,INCLUDE,INCLUDE
f400728f-b899-4fcc-89a0-94e2d6514c40,EXCLUDE,EXCLUDE
f42cb0a9-de25-445c-ba45-bc12671e0fd5,EXCLUDE,EXCLUDE
f42f6e3a-ac29-4de9-ac2a-34a3e7af0729,EXCLUDE,EXCLUDE
f4386342-f2e0-48e4-99f0-cc7833136f12,INCLUDE,INCLUDE
f4481f81-2547-4458-a2ff-aca106356719,EXCLUDE,EXCLUDE
f450df99-9866-415e-90d3-af5a11c9edf6,EXCLUDE,EXCLUDE
f451ff03-8771-4391-814f-dc9815577a56,INCLUDE,INCLUDE
f45278ae-8f61-43aa-9251-01ec75ba4107,INCLUDE,EXCLUDE
f46757df-5f5b-48b8-a416-47b3b1340b57,EXCLUDE,EXCLUDE
f4691109-7095-4342-91ca-9f8431cfbeb8,INCLUDE,INCLUDE
f47a64b7-d124-426e-ae6c-163ef3f1000a,EXCLUDE,EXCLUDE
f47a7851-5214-4331-8e65-b3966728bace,INCLUDE,INCLUDE
f48c2f06-f67b-4439-8a6d-7f1a56028a8e,INCLUDE,INCLUDE
f490b627-c6f3-4ea2-ba6b-9cff1a851766,EXCLUDE,EXCLUDE
f497d44d-0cfc-419d-8741-5a767d54e46f,INCLUDE,INCLUDE
f4991f8a-272a-424a-a383-e3139ba643d0,INCLUDE,INCLUDE
f4a124c2-7cc2-4b53-bebc-5563fcb4b457,EXCLUDE,EXCLUDE
f4a30c0c-b551-4588-86ff-a43ea61319fd,EXCLUDE,EXCLUDE
f4a60be2-e62e-48f0-90a1-910bf9231ade,EXCLUDE,EXCLUDE
f4a86cba-0980-4361-8462-3a01df2910e9,EXCLUDE,EXCLUDE
f4aa1200-52a2-4288-b449-572debc471e2,EXCLUDE,EXCLUDE
f4b153e9-2ace-4688-9a37-559771ac2aaf,EXCLUDE,EXCLUDE
f4b2c6fe-fd2c-4163-b043-8679e62c0a88,INCLUDE,INCLUDE
f4f54ecf-20cf-484a-9d8e-c6749cc8ccb3,INCLUDE,INCLUDE
f4f7afa3-eb39-418b-a1d2-853a0c7f6720,INCLUDE,INCLUDE
f5180116-1708-4951-b42d-09ecdd2e0ece,EXCLUDE,EXCLUDE
f5216fca-fbd0-49c0-8aa3-34ce1a4d9cea,EXCLUDE,EXCLUDE
f521b0da-a4fa-49ed-a785-0f652cae94cf,EXCLUDE,EXCLUDE
f5258a6f-51c3-4230-ae35-a23c91ac9f1e,EXCLUDE,EXCLUDE
f5494152-f483-4194-9e4e-d7cc2c9917a2,EXCLUDE,EXCLUDE
f5567674-e923-4105-8c93-667761cf6ec1,EXCLUDE,EXCLUDE
f558015b-64e6-4c0e-bbd6-7fe7343f61d5,EXCLUDE,EXCLUDE
f55e5fdf-a904-4758-a376-14e72e14eecf,EXCLUDE,EXCLUDE
f585d91c-0f45-4f9c-9195-1b1e475c590c,EXCLUDE,EXCLUDE
f58c2c66-16f9-48f4-8561-0ee5f8f22157,INCLUDE,INCLUDE
f58ee324-f703-426a-81e7-0ef3583a1bdb,INCLUDE,INCLUDE
f5a2837e-3b9d-44ba-bcde-07594fa07458,EXCLUDE,EXCLUDE
f5b1ff7b-c5a8-4f3e-936d-456b3ea235e2,EXCLUDE,EXCLUDE
f5b83cd7-3c9a-4b02-b47f-109da4d48c0e,INCLUDE,INCLUDE
f5cc02f1-f740-4843-acf5-9c4cc6f29c01,EXCLUDE,INCLUDE
f5cc2f88-eff6-4329-979a-58b9b02b109d,EXCLUDE,EXCLUDE
f5ce4c94-e4c1-46c2-99ac-c506e685e9d9,EXCLUDE,EXCLUDE
f5d7c24a-460e-4815-b98d-7b67f93df078,INCLUDE,INCLUDE
f5f74958-c256-4611-8731-06b61021e89d,EXCLUDE,EXCLUDE
f60f9f12-bf4b-4f6f-9d07-2d1aad1133e2,INCLUDE,EXCLUDE
f61bdb2f-f034-49a4-9e8a-ad8289d33fc1,EXCLUDE,EXCLUDE
f61c71da-f357-4c37-bdf0-aca32e3e6877,EXCLUDE,EXCLUDE
f62313d3-88a2-4807-aa57-d0bb6bddeba5,EXCLUDE,EXCLUDE
f6300e50-9aaa-4c6f-859e-4ea30463ec11,EXCLUDE,EXCLUDE
f63959c9-321d-4217-bc02-2b9fb53442b0,INCLUDE,INCLUDE
f6399a52-e72d-4d89-9f42-08178ceb4247,INCLUDE,INCLUDE
f645bbc7-a95b-4c01-8200-6e08982c675f,EXCLUDE,EXCLUDE
f64b9c94-74e3-4ba8-88eb-519577eec459,EXCLUDE,EXCLUDE
f6619096-b4bc-4715-94c1-8971a9e62b34,EXCLUDE,EXCLUDE
f668b632-fb44-448e-9523-551fd1db9f68,EXCLUDE,EXCLUDE
f66a3a02-cdfd-4502-8e24-89e24077a97f,EXCLUDE,EXCLUDE
f66d3d0a-7958-4401-a48b-c098f68f0508,EXCLUDE,EXCLUDE
f6a0711d-d4d5-4d9b-8626-672864a1103f,EXCLUDE,EXCLUDE
f6aa095b-1ddb-485f-8a24-de810ec9c90f,EXCLUDE,EXCLUDE
f6bd6ab6-8e97-488c-8f4f-e8214e4dad8f,INCLUDE,INCLUDE
f6c29804-b72e-4551-ad95-6928c388d9d1,EXCLUDE,EXCLUDE
f6d71c76-7d33-46de-bc87-c896f514755c,EXCLUDE,EXCLUDE
f6e1ca83-fa7b-4eb1-bbf7-b7504a368eef,INCLUDE,EXCLUDE
f6e37b4c-38a4-4597-83a1-96da202b9632,EXCLUDE,EXCLUDE
f6e4f258-1c83-4eb7-a738-29e25ce3dff3,EXCLUDE,EXCLUDE
f6fba54e-82c9-4ea8-8386-1b9f0f8f1f66,INCLUDE,INCLUDE
f6fe2b12-f1df-4d09-aa3c-cf8c274b4763,EXCLUDE,EXCLUDE
f70fc5a0-cfd5-425f-a133-77dc52aeb9a5,INCLUDE,INCLUDE
f715d271-918a-4a03-b674-8f8fb28eb6be,INCLUDE,INCLUDE
f7177960-9dc1-473f-a935-c185af02a3ba,EXCLUDE,EXCLUDE
f7195d40-5dcb-429e-ac7d-f28f93c89465,EXCLUDE,EXCLUDE
f71b5ac4-ef85-4c9c-9905-ed8724ef2ed4,EXCLUDE,EXCLUDE
f74a0bcf-9456-4a12-935a-6c19035c2225,EXCLUDE,EXCLUDE
f7549b1c-e74e-4ce0-9bd9-428a01593218,INCLUDE,INCLUDE
